log_id,log_time,gateway_id,beacon_id,rssi,battery_level,x_value,y_value,z_value,rawData
192,"2021-04-01 10:40:41",1,3,-61,100,-0.316406,0.136719,1.13672,0201060303E1FF1216E1FFA10364FFAF002301233DC3A83F23AC
193,"2021-04-01 10:40:48",2,4,-50,100,0.316406,-0.628906,0.636719,0201060303E1FF1216E1FFA103640051FF5F00A330C3A83F23AC
194,"2021-04-01 10:40:47",2,3,-57,100,0.0585938,-0.667969,0.476562,0201060303E1FF1216E1FFA10364000FFF55007A3DC3A83F23AC
195,"2021-04-01 10:40:51",2,5,-76,100,-0.90625,0.117188,0.109375,0201060303E1FF1216E1FFA10364FF18001E001C37C3A83F23AC
196,"2021-04-01 10:41:00",6,2,-80,100,0.0585938,0,1.00781,0201060303E1FF1216E1FFA10364000F000001023FC3A83F23AC
197,"2021-04-01 10:41:10",1,2,-59,100,0.046875,0,1,0201060303E1FF1216E1FFA10364000C000001003FC3A83F23AC
198,"2021-04-01 10:41:13",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
199,"2021-04-01 10:41:25",2,5,-68,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
200,"2021-04-01 10:41:25",4,5,-66,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
201,"2021-04-01 10:41:28",2,2,-76,100,0.0585938,0,1,0201060303E1FF1216E1FFA10364000F000001003FC3A83F23AC
202,"2021-04-01 10:41:38",1,2,-59,100,0.046875,0,1,0201060303E1FF1216E1FFA10364000C000001003FC3A83F23AC
203,"2021-04-01 10:41:49",2,5,-64,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
204,"2021-04-01 10:41:58",6,2,-78,100,0.0585938,0,1,0201060303E1FF1216E1FFA10364000F000001003FC3A83F23AC
205,"2021-04-01 10:42:03",4,5,-65,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
206,"2021-04-01 10:42:06",1,2,-61,100,0.0585938,0,1,0201060303E1FF1216E1FFA10364000F000001003FC3A83F23AC
207,"2021-04-01 10:42:09",2,5,-65,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
208,"2021-04-01 10:42:17",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
209,"2021-04-01 10:42:16",4,3,-75,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
210,"2021-04-01 10:42:22",2,3,-54,100,0.0585938,0,0.96875,0201060303E1FF1216E1FFA10364000F000000F83DC3A83F23AC
211,"2021-04-01 10:42:33",2,5,-64,100,0.046875,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000CFFF9010237C3A83F23AC
212,"2021-04-01 10:42:51",6,1,-76,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
213,"2021-04-01 10:42:57",1,1,-54,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
214,"2021-04-01 10:42:55",1,5,-73,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
215,"2021-04-01 10:42:57",4,1,-70,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
216,"2021-04-01 10:43:06",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
217,"2021-04-01 10:43:11",1,1,-54,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
218,"2021-04-01 10:43:09",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
219,"2021-04-01 10:43:14",2,5,-64,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
220,"2021-04-01 10:43:38",4,5,-67,100,0.046875,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000CFFF9010237C3A83F23AC
221,"2021-04-01 10:43:46",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
222,"2021-04-01 10:43:48",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
223,"2021-04-01 10:43:52",4,3,-73,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
224,"2021-04-01 10:43:58",2,3,-52,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
225,"2021-04-01 10:44:16",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
226,"2021-04-01 10:44:20",4,5,-61,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
227,"2021-04-01 10:44:26",2,5,-67,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
228,"2021-04-01 10:44:44",4,5,-65,100,0.046875,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000CFFF9010237C3A83F23AC
229,"2021-04-01 10:44:50",2,5,-68,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
230,"2021-04-01 10:45:24",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
231,"2021-04-01 10:45:28",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
232,"2021-04-01 10:45:38",4,5,-67,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
233,"2021-04-01 10:45:46",2,5,-65,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
234,"2021-04-01 10:46:06",4,4,-74,100,0.0585938,0.0195312,0.9375,0201060303E1FF1216E1FFA10364000F000500F030C3A83F23AC
235,"2021-04-01 10:46:10",6,1,-78,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
236,"2021-04-01 10:46:12",2,4,-54,100,0.0585938,0.0195312,0.949219,0201060303E1FF1216E1FFA10364000F000500F330C3A83F23AC
237,"2021-04-01 10:46:14",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
238,"2021-04-01 10:46:16",1,1,-54,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
239,"2021-04-01 10:46:16",6,1,-77,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
240,"2021-04-01 10:46:18",2,5,-65,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
241,"2021-04-01 10:46:22",1,1,-54,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
242,"2021-04-01 10:46:28",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
243,"2021-04-01 10:46:32",2,5,-65,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
244,"2021-04-01 10:46:32",4,5,-65,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
245,"2021-04-01 10:46:50",2,5,-65,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
246,"2021-04-01 10:46:52",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
247,"2021-04-01 10:47:04",3,1,-65,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
248,"2021-04-01 10:47:02",2,5,-65,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
249,"2021-04-01 10:47:10",1,1,-54,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
250,"2021-04-01 10:47:26",4,5,-68,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
251,"2021-04-01 10:48:06",2,5,-65,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
252,"2021-04-01 10:48:06",4,5,-66,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
253,"2021-04-01 10:48:17",4,1,-70,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
254,"2021-04-01 10:48:27",1,1,-54,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
255,"2021-04-01 10:48:28",2,5,-65,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
256,"2021-04-01 10:48:35",4,5,-65,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
257,"2021-04-01 10:48:45",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
258,"2021-04-01 10:48:45",4,1,-72,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
259,"2021-04-01 10:48:55",1,1,-54,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
260,"2021-04-01 10:48:57",4,4,-74,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
261,"2021-04-01 10:49:01",4,5,-62,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
262,"2021-04-01 10:49:09",2,4,-54,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
263,"2021-04-01 10:49:21",4,1,-69,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
264,"2021-04-01 10:49:29",1,1,-54,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
265,"2021-04-01 10:49:37",1,3,-69,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
266,"2021-04-01 10:49:55",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
267,"2021-04-01 10:49:59",2,5,-67,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
268,"2021-04-01 10:50:05",4,5,-62,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
269,"2021-04-01 10:50:05",3,3,-72,100,0.0585938,0,0.96875,0201060303E1FF1216E1FFA10364000F000000F83DC3A83F23AC
270,"2021-04-01 10:50:07",3,4,-75,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
271,"2021-04-01 10:50:09",1,3,-69,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
272,"2021-04-01 10:50:17",2,3,-54,100,0.046875,0,0.96875,0201060303E1FF1216E1FFA10364000C000000F83DC3A83F23AC
273,"2021-04-01 10:50:17",2,4,-54,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
274,"2021-04-01 10:50:25",2,5,-68,100,0.046875,-0.0273438,1.01953,0201060303E1FF1216E1FFA10364000CFFF9010537C3A83F23AC
275,"2021-04-01 10:50:41",1,3,-72,100,0.0585938,0,1.00781,0201060303E1FF1216E1FFA10364000F000001023DC3A83F23AC
276,"2021-04-01 10:50:49",4,5,-65,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
277,"2021-04-01 10:50:51",2,3,-56,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
278,"2021-04-01 10:50:53",1,3,-69,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
279,"2021-04-01 10:51:01",2,3,-52,100,0.0585938,0,0.96875,0201060303E1FF1216E1FFA10364000F000000F83DC3A83F23AC
280,"2021-04-01 10:51:33",2,5,-65,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
281,"2021-04-01 10:51:56",4,1,-70,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
282,"2021-04-01 10:52:01",4,5,-62,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
283,"2021-04-01 10:52:04",1,1,-56,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
284,"2021-04-01 10:52:10",4,1,-70,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
285,"2021-04-01 10:52:16",4,4,-74,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
286,"2021-04-01 10:52:18",1,1,-57,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
287,"2021-04-01 10:52:23",2,5,-65,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
288,"2021-04-01 10:52:30",2,4,-55,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
289,"2021-04-01 10:52:31",1,5,-79,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
290,"2021-04-01 10:52:39",4,5,-62,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
291,"2021-04-01 10:52:51",2,5,-68,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
292,"2021-04-01 10:52:59",1,3,-71,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
293,"2021-04-01 10:52:59",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
294,"2021-04-01 10:53:04",2,1,-71,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
295,"2021-04-01 10:53:05",2,3,-51,100,0.046875,0,0.957031,0201060303E1FF1216E1FFA10364000C000000F53DC3A83F23AC
296,"2021-04-01 10:53:03",2,5,-67,100,0.046875,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000CFFF9010237C3A83F23AC
297,"2021-04-01 10:53:05",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
298,"2021-04-01 10:53:06",1,1,-57,100,0.0390625,0,0.976562,0201060303E1FF1216E1FFA10364000A000000FA3BC3A83F23AC
299,"2021-04-01 10:53:15",2,5,-65,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
300,"2021-04-01 10:53:17",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
301,"2021-04-01 10:53:27",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
302,"2021-04-01 10:53:25",4,5,-66,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
303,"2021-04-01 10:53:51",4,1,-75,100,0.046875,0,0.96875,0201060303E1FF1216E1FFA10364000C000000F83BC3A83F23AC
304,"2021-04-01 10:53:57",1,1,-54,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
305,"2021-04-01 10:54:01",4,1,-69,100,0.046875,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000CFFFE00F83BC3A83F23AC
306,"2021-04-01 10:54:05",4,4,-74,100,0.0585938,0.0195312,0.949219,0201060303E1FF1216E1FFA10364000F000500F330C3A83F23AC
307,"2021-04-01 10:54:05",4,3,-74,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
308,"2021-04-01 10:54:11",2,4,-54,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
309,"2021-04-01 10:54:15",1,1,-57,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
310,"2021-04-01 10:54:15",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
311,"2021-04-01 10:54:26",2,5,-65,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
312,"2021-04-01 10:54:26",4,5,-65,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
313,"2021-04-01 10:54:46",2,5,-68,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
314,"2021-04-01 10:54:48",4,5,-62,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
315,"2021-04-01 10:54:51",4,1,-70,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
316,"2021-04-01 10:54:57",1,1,-54,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
317,"2021-04-01 10:55:01",4,4,-76,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
318,"2021-04-01 10:55:13",2,4,-54,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
319,"2021-04-01 10:55:16",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
320,"2021-04-01 10:55:18",4,5,-65,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
321,"2021-04-01 10:55:26",2,5,-68,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
322,"2021-04-01 10:55:34",4,5,-65,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
323,"2021-04-01 10:56:08",2,5,-65,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
324,"2021-04-01 10:56:12",4,5,-67,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
325,"2021-04-01 10:56:26",2,5,-65,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
326,"2021-04-01 10:56:30",4,5,-60,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
327,"2021-04-01 10:56:36",2,5,-70,100,0.0585938,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000FFFF9010237C3A83F23AC
328,"2021-04-01 10:56:38",2,1,-70,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
329,"2021-04-01 10:56:39",4,4,-74,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
330,"2021-04-01 10:56:42",1,3,-69,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
331,"2021-04-01 10:56:42",4,1,-75,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
332,"2021-04-01 10:56:42",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
333,"2021-04-01 10:56:44",2,4,-55,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
334,"2021-04-01 10:56:44",2,1,-71,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
335,"2021-04-01 10:56:44",4,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
336,"2021-04-01 10:56:46",2,5,-64,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
337,"2021-04-01 10:56:54",1,1,-54,100,0.046875,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000CFFFE00F83BC3A83F23AC
338,"2021-04-01 10:56:50",4,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
339,"2021-04-01 10:57:50",2,5,-65,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
340,"2021-04-01 10:57:55",3,2,-71,100,0.0585938,0,1,0201060303E1FF1216E1FFA10364000F000001003FC3A83F23AC
341,"2021-04-01 10:57:56",4,5,-65,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
342,"2021-04-01 10:58:05",1,2,-59,100,0.0585938,0,1.00781,0201060303E1FF1216E1FFA10364000F000001023FC3A83F23AC
343,"2021-04-01 10:58:12",2,5,-69,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
344,"2021-04-01 10:58:24",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
345,"2021-04-01 10:58:26",4,3,-73,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
346,"2021-04-01 10:58:34",2,5,-65,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
347,"2021-04-01 10:58:30",4,1,-69,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
348,"2021-04-01 10:58:36",2,3,-52,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
349,"2021-04-01 10:58:38",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
350,"2021-04-01 10:58:42",1,1,-58,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
351,"2021-04-01 10:58:50",2,5,-70,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
352,"2021-04-01 10:58:56",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
353,"2021-04-01 10:59:16",1,3,-72,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
354,"2021-04-01 10:59:28",2,3,-52,100,0.0585938,0,0.96875,0201060303E1FF1216E1FFA10364000F000000F83DC3A83F23AC
355,"2021-04-01 10:59:38",2,5,-65,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
356,"2021-04-01 10:59:42",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
357,"2021-04-01 10:59:42",4,4,-76,100,0.0585938,0.0078125,0.9375,0201060303E1FF1216E1FFA10364000F000200F030C3A83F23AC
358,"2021-04-01 10:59:47",2,4,-54,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
359,"2021-04-01 10:59:59",2,5,-66,100,0.046875,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000CFFF9010237C3A83F23AC
360,"2021-04-01 11:00:33",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
361,"2021-04-01 11:00:45",2,5,-70,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
362,"2021-04-01 11:00:53",4,5,-62,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
363,"2021-04-01 11:01:03",2,5,-66,100,0.046875,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000CFFF9010237C3A83F23AC
364,"2021-04-01 11:01:03",2,1,-68,100,0.046875,0,0.96875,0201060303E1FF1216E1FFA10364000C000000F83BC3A83F23AC
365,"2021-04-01 11:01:05",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
366,"2021-04-01 11:01:07",1,1,-54,100,0.046875,0,0.96875,0201060303E1FF1216E1FFA10364000C000000F83BC3A83F23AC
367,"2021-04-01 11:01:15",2,5,-66,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
368,"2021-04-01 11:01:25",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
369,"2021-04-01 11:01:31",2,1,-71,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
370,"2021-04-01 11:01:35",2,5,-65,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
371,"2021-04-01 11:01:36",1,1,-54,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
372,"2021-04-01 11:01:43",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
373,"2021-04-01 11:01:59",2,5,-65,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
374,"2021-04-01 11:02:09",4,5,-62,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
375,"2021-04-01 11:02:25",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
376,"2021-04-01 11:02:29",4,5,-61,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
377,"2021-04-01 11:02:51",2,5,-65,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
378,"2021-04-01 11:03:01",4,5,-61,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
379,"2021-04-01 11:03:06",4,1,-76,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
380,"2021-04-01 11:03:12",1,1,-54,100,0.046875,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000CFFFE00F83BC3A83F23AC
